"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:17:46,4036533","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 3.906.048, Length: 20.480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4041155","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.706.752, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4046040","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 1.278.464, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4049769","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 6.228.480, Length: 20.480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4056317","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 401.920, Length: 12.288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4070374","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\shfolder.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:17:46,4072487","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\shfolder.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:46,4079045","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\System32\shfolder.dll","SUCCESS","CreationTime: 14/07/2009 01:55:53, LastAccessTime: 14/07/2009 01:55:53, LastWriteTime: 14/07/2009 03:41:54, ChangeTime: 17/01/2024 12:14:45, FileAttributes: A"
"15:17:46,4079189","6AdwCleaner.exe","1984","CloseFile","C:\Windows\System32\shfolder.dll","SUCCESS",""
"15:17:46,4080365","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\shfolder.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:46,4081370","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\shfolder.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:46,4081497","6AdwCleaner.exe","1984","QueryStandardInformationFile","C:\Windows\System32\shfolder.dll","SUCCESS","AllocationSize: 12.288, EndOfFile: 10.240, NumberOfLinks: 2, DeletePending: False, Directory: False"
"15:17:46,4081632","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 0, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4085580","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 9.728, Length: 512, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4088746","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\shfolder.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:46,4089591","6AdwCleaner.exe","1984","CloseFile","C:\Windows\System32\shfolder.dll","SUCCESS",""
"15:17:46,4089862","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 8.192, Length: 1.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4092978","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 4.096, Length: 2.048, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4096417","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 7.680, Length: 512, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4099370","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 1.024, Length: 3.072, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4102540","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 1.024, Length: 3.072, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4107002","6AdwCleaner.exe","1984","ReadFile","C:\Windows\System32\shfolder.dll","SUCCESS","Offset: 6.144, Length: 1.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4120632","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:46,4120827","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Roaming","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 30/07/2024 12:01:41, LastWriteTime: 30/07/2024 12:01:41, ChangeTime: 30/07/2024 12:01:41, FileAttributes: DNCI"
"15:17:46,4120942","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Roaming","SUCCESS",""
"15:17:46,4123978","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.776.064, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4151703","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.776.064, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4167100","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming\licensed","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:17:46,4329443","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 14.212.096, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4343029","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 1.647.104, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4348766","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 13.048.832, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4352587","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 13.020.160, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4380404","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\it-IT\msctf.dll.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:46,4380770","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\it-IT\msctf.dll.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:46,4380939","6AdwCleaner.exe","1984","QueryStandardInformationFile","C:\Windows\System32\it-IT\msctf.dll.mui","SUCCESS","AllocationSize: 4.096, EndOfFile: 4.096, NumberOfLinks: 2, DeletePending: False, Directory: False"
"15:17:46,4381278","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\it-IT\msctf.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"15:17:46,4393393","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 307.712, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4422361","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 13.777.920, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4432531","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 14.957.568, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4443338","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 15.899.648, Length: 28.672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4450438","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 3.415.040, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4454765","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 3.415.040, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4462670","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.308.032, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4469798","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.308.032, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4665173","6AdwCleaner.exe","1984","ReadFile","C:\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll","SUCCESS","Offset: 197.632, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4675246","6AdwCleaner.exe","1984","ReadFile","C:\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll","SUCCESS","Offset: 197.632, Length: 12.288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4690450","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 1.297.920, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4696369","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 1.297.920, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4885551","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 9.985.024, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4892044","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 9.960.448, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4898309","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 995.840, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4903711","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.238.400, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4907973","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.217.920, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4916985","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 135.680, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4921909","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 3.709.952, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4926318","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 10.251.264, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4929770","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 10.251.264, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4934234","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 7.203.840, Length: 24.576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4940818","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.496.448, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4947137","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 11.496.448, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4954576","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.469.376, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4961786","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 963.072, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4967899","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 9.923.584, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4971685","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 9.923.584, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,4994706","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 13.929.472, Length: 12.288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,5000295","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 479.744, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,5122578","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 15.358.976, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,5133966","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 15.350.784, Length: 20.480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,5155454","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 12.930.048, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:46,5160512","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 12.930.048, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:26,0477638","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089\comctl32.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:19:32,3867936","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 4.887.552, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:32,3885275","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 4.887.552, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9302743","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 7.031.296, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9327550","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 9.331.712, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9333262","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 9.454.592, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9392433","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.989.056, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9561947","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.964.480, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:19:53,9600572","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\wininet.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9601604","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\System32\wininet.dll","SUCCESS","CreationTime: 21/11/2010 05:23:55, LastAccessTime: 21/11/2010 05:23:55, LastWriteTime: 21/11/2010 05:23:55, ChangeTime: 17/01/2024 12:14:46, FileAttributes: A"
"15:19:53,9603493","6AdwCleaner.exe","1984","CloseFile","C:\Windows\System32\wininet.dll","SUCCESS",""
"15:19:53,9606030","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\6AdwCleaner.exe.Local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:19:53,9609242","6AdwCleaner.exe","1984","CreateFile","C:\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9609529","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac","SUCCESS","CreationTime: 21/11/2010 05:23:58, LastAccessTime: 21/11/2010 05:23:58, LastWriteTime: 21/11/2010 05:23:58, ChangeTime: 17/01/2024 12:15:07, FileAttributes: D"
"15:19:53,9609724","6AdwCleaner.exe","1984","CloseFile","C:\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac","SUCCESS",""
"15:19:53,9611448","6AdwCleaner.exe","1984","CreateFile","C:\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9669380","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\profapi.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:19:53,9671465","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\profapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9672593","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Windows\System32\profapi.dll","SUCCESS","CreationTime: 14/07/2009 01:20:57, LastAccessTime: 14/07/2009 01:20:57, LastWriteTime: 14/07/2009 03:41:53, ChangeTime: 17/01/2024 12:14:44, FileAttributes: A"
"15:19:53,9672856","6AdwCleaner.exe","1984","CloseFile","C:\Windows\System32\profapi.dll","SUCCESS",""
"15:19:53,9674281","6AdwCleaner.exe","1984","CreateFile","C:\Windows\System32\profapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9675454","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\profapi.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
